가맹점명,주소,위도,경도
연무,충남 논산시 연무읍 안심리 76-64,36.1258725,127.0984841
연무1호,경기 수원시 장안구 연무동 249-13,37.2933091,127.0263882
연산1호,부산 연제구 연산동 479-9,35.1833779,129.1068775
연산2호,부산 연제구 연산4동 578-1 삼익아파트 상가 101호,35.1913992,129.0812693
연산3호,부산 연제구 연산동 2133-48,35.174051,129.0926893
연산4호,부산 연산동 367-18,35.1883338,129.0967291
연수,충북 충주시 연수동 1610,36.9847421,127.9397532
연수중앙,인천 연수구 연수동 626,37.4131634,126.6792223
연신내,서울 은평구 불광동 484-72,37.6204676,126.9205051
연일,경북 포항시 남구 생지리 157-9,35.9974473,129.3480208
연제,광주 북구 연제동 41-3,35.1974764,126.8705513
연지,부산 부산진구 연지동 40-12,35.1723325,129.0593708
연향,전남 순천시 연향동 1351-1,34.9500054,127.5169209
연희1호(인천),인천 서구 심곡동 257-15,37.5421146,126.673284
염창,서울 강서구 염창동 249-5,37.5505291,126.8729595
영광,전남 영광군 영광읍 신하리 819-8,35.2755809,126.4990481
영대,경북 경산시 압량면 신대리 497,35.8413898,128.7650269
영덕,경북 영덕군 영덕읍 덕곡리 162-1,36.4123448,129.3684601
영등1호,전북 익산시 영등동 765-4,35.9553943,126.9714463
영등2호,전북 익산시 영등동 843-5,35.9599249,126.978336
영등포1호,서울 영등포구 신길동 232-42,37.5070322,126.9107523
영등포역,서울 영등포구 영등포동3가 21-10,37.5177396,126.9077187
영어교육도시,제주 서귀포시 대정읍 보성리 2476,33.2787997,126.274465
영월,강원 영월군 영월읍 하송리 178-2,37.1802565,128.4629055
영종하늘도시,인천 중구 중산동 1884-4,37.4888484,126.5617786
영주,경북 영주시 휴천동 642-362,36.814399,128.6207189
영주대청,부산 중구 대청동4가 82-13,35.1037387,129.0290415
영천1호,경북 영천시 망정동 208-21,35.9762597,128.9520944
영통1호,경기 수원시 영통구 영통동 1005-1,37.2505232,127.0760313
영통2호,경기 수원시 영통구 영통동 952-5,37.2647684,127.0768786
영화,경기 수원시 장안구 영화동 425-3,37.2874472,127.0061134
예산,충남 예산군 예산읍 산성리 709-4,36.692646,126.8304562
오관,충남 홍성군 홍성읍 대교리 577,36.602386,126.6711061
오남,경기 남양주시 오남읍 오남리 205-19,37.6909234,127.2134747
오류1호,서울 구로구 오류1동 10-3,37.4955131,126.8420913
오목고색,경기 수원시 권선구 오목천동 314-20,37.2461895,126.9659888
오목교,서울 양천구 신정동 1296 아이파크 상가 1층,37.5216542,126.8721535
오전고천,경기 의왕시 오전동 276-1,37.3526889,126.9719313
오창1호,충북 청주시 청원구 오창읍 각리 652-7,36.7079092,127.4158008
오창산업단지,충북 청원군 오창읍 주성리 602,36.7323126,127.4518822
오천,경북 포항시 남구 오천읍 원리 913-2,35.9684853,129.4030317
오치,광주 북구 오치동 785-4,35.186824,126.8985723
오태북삼,경북 칠곡군 북삼읍 인평리 246-3,36.0665175,128.3454931
오학,경기 여주군 오학동 산45-7,37.3106416,127.6438435
옥계,경북 구미시 옥계동 843-1,36.1368523,128.4200128
옥교,울산 중구 학산동 3-27,35.5551875,129.3314015
옥길,경기 부천시 옥길동 730-3,37.4691951,126.8214092
옥동(안동),경북 안동시 옥동 786-15,36.5621906,128.7007182
옥동(울산),울산 남구 옥동 584-11,35.5360436,129.2886769
옥련,인천 연수구 옥련동 194-4,37.4238963,126.6444073
옥룡,충남 공주시 옥룡동 308-1,36.4562197,127.1330901
옥암,전남 목포시 옥암동 1248-2,34.8099707,126.446384
옥정,"경기 양주시 옥정동 966-1 (101호, 102호)",37.8202044,127.0928471
옥포(거제),경남 거제시 옥포동 160-1,34.8904958,128.6949964
옥포(대구),대구 달성군 옥포읍 교항리 2911,35.781362,128.4414485
온천,충남 아산시 온천동 1310,36.788468,126.9968933
온천1호,부산 동래구 온천동 210-5번지,35.2191704,129.0812517
온천2호,부산 동래구 온천동 1411-47,35.2029823,129.0666556
올림픽공원,서울 송파구 풍납동 401-4,37.5273396,127.1183563
와우리,경기 화성시 기안동 338-4,37.2256003,126.972255
완도,전남 완도군 완도읍 군내리 1237-14,34.318883,126.7464954
완산문외,경북 영천시 문외동 258-6,35.9725154,128.9364493
왕십리1호,서울 성동구 하왕십리동 946-15,37.5639548,127.0296742
왕십리도선,서울 성동구 홍익동 131-1,37.564876,127.0360563
왕암,충북 제천시 왕암동 798,37.1545522,128.1693667
왜관,경북 칠곡군 왜관읍 왜관리 237-19,35.9920053,128.3985745
외도하귀,제주 제주시 하귀1리 162-4,33.4823647,126.415193
외동(경주),경북 경주시 입실리 1344-46,35.7112705,129.3251682
외동(김해),경남 김해시 외동 1187-12,35.2331431,128.8593312
용강(경주),경북 경주시 용강동 1619,35.883707,129.2282481
용강(서울),서울 마포구 대흥동 500-10,37.5436525,126.9444068
용담삼도,제주 제주시 용담이동 628-24,33.5096795,126.5077215
용답,서울 성동구 용답동 60-18,37.5647675,127.0525136
용당서면,전남 순천시 용당동 348-9,34.973752,127.4950637
용두,서울 동대문구 왕산로28길 55,37.5756898,127.039204
용두오류,대전 중구 오류동 153-27,36.3228695,127.4096179
용문,서울 용산구 용문동 28-26,37.5377855,126.9599825
용산,대구 달서구 용산1동 954-6,35.8547425,128.5308646
용산새방,대구 달서구 용산동 499-2,35.8585423,128.5216218
용상,경북 안동시 용상동 1179-188,36.5564705,128.7552206
용암1호,충북 청주시 상당구 용암동 2574,36.6205093,127.5130672
용암2호,충북 청주시 상당구 용암동 1780,36.6061898,127.5061182
용운,대전 동구 용운동 306-3,36.3279327,127.4595963
용인1호,경기 용인시 처인구 김량장동 293-24,37.2351091,127.1954705
용인2호,경기 용인시 처인구 마평동 657-14,37.2353043,127.2121073
용인서천,경기 용인시 기흥구 농서동 436-3,37.2339019,127.0716664
용해,전남 목포시 연산동 1930-4,34.8178871,126.39309
용현1호,경기 의정부시 용현동 18-15,37.7352277,127.0877953
용현2동,인천 남구 용현동 558-32,37.4558931,126.6409786
용현5동,인천 남구 용현동 630-45,37.4524573,126.6340028
용호1호,부산 남구 용호동 555-19,35.1103773,129.1109923
용호2호,부산 남구 동명로 126,35.1197923,129.1107444
용호2호,부산 남구 용호동 396-1,35.1197356,129.1107088
용화,충남 아산시 용화동 714,36.7715379,126.995972
용흥,경북 포항시 북구 용흥동 63-9,36.0388744,129.3558941
우동1호,부산 해운대구 우동 1090-13,35.1694614,129.1385895
우만1호,경기 수원시 팔달구 우만동 481,37.2892362,127.0311343
우면,서울 서초구 우면동 720,37.4636458,127.0262394
우방신세계,부산 동래구 안락동 471-41,35.1995872,129.1125844
우산,강원 원주시 우산동 818,37.3633998,127.9328399
우정,울산 중구 우정동 436-41,35.5599861,129.3116611
우정혁신,울산 중구 유곡동 473-8,35.5599994,129.2952064
우현,경북 포항시 북구 우현동 산15-6,36.0559723,129.3638168
운남1호,광주 광산구 월곡2동 683-1,35.17617,126.8114668
운서,인천 중구 운서동 2913-3,37.4828961,126.5104545
운암1호,광주 북구 운암3동 1051-5,35.1827723,126.8724917
운암2호(오산),"경기 오산시 오산동 919-3, 102호",37.1566264,127.078285
운양,경기 김포시 운양동 1297-6 승문리앤포레 1차 1층,37.6553379,126.6832107
운정1호,경기 파주시 동패동 1758,37.7120798,126.7445462
운천신봉,충북 청주시 흥덕구 운천동 1366,36.6499746,127.4749535
울대,울산 남구 무거동 623-6,35.5393846,129.2571492
울진,경북 울진군 울진읍 읍내리 576-1,36.9972669,129.4015354
웅동용원,경남 창원시 진해구 용원동 1212-11,35.1014329,128.8127638
웅천,전남 여수시 웅천동 1694-1 104호,34.7465707,127.6700254
웅촌,울산 울주군 청량면 삼정리 755-1 가동 216호,35.4959939,129.237965
원곡1호,경기 안산시 단원구 원곡동 754-6,37.3320475,126.7942759
원광대,"전북 익산시 신동 764-4 시즈퍼스트 상가112호, 113호",35.9619244,126.9590563
원당,경기 고양시 덕양구 성사동 519-2,37.6596695,126.8399615
원대노원,대구 북구 노원동3가 892-1,35.8922303,128.56794
원동,경기 오산시 오산동 881-7,37.1447073,127.068273
원산,전남 목포시 산정동 1693-3,34.8040697,126.3756538
원성,충남 천안시 동남구 원성2동 518-4,36.806181,127.1623608
원주기업도시,강원 원주시 지정면 가곡리 1348-7,37.3742835,127.8758555
원주봉화,강원 원주시 단계동 1173-8,37.3568635,127.9188308
원통,강원 인제군 북면 원통리 645-32,38.1225743,128.2037862
원평,경북 구미시 원평동 84-5,36.1282358,128.3283756
원호,경북 구미시 고아읍 원호리 442-2,36.1512905,128.3303295
원흥,경기 고양시 덕양구 도내동 966,37.6349176,126.8724827
월곶,경기도 시흥시 월곶동 1015-1,37.3882813,126.7392897
월성,대구 달서구 본동 1135-4,35.8328073,128.5376811
월영,경남 창원시 마산합포구 해운동 42-11,35.1798639,128.5630631
월평1호,대전 서구 월평동 525,36.3563421,127.3651688
월피,"경기 안산시 상록구 월피동 442-26, 1층",37.330104,126.8509201
위례송파,서울 송파구 장지동 897,37.4748157,127.1415757
유성,대전 유성구 봉명동 621-1,36.358786,127.3458892
유천,강원 강릉시 홍제동 1019-2,37.7577651,128.8680761
율전1호,경기 수원시 장안구 율전동 298-8,37.2985931,126.9692913
율하(김해),경남 김해시 관동동 1106-5,35.1773501,128.8153387
율하(대구),대구 동구 율하동 1311번지 102호,35.8628732,128.6895389
율하2지구,경남 김해시 장유동 834-8,35.1725838,128.8258538
은계,경기 시흥시 은행동 645-5,37.4365425,126.8031985
은평뉴타운,서울 은평구 진관동 22 은평뉴타운상가 914-103호,37.642732,126.9209106
은행1호(성남),경기 성남시 중원구 은행동 663-3,37.4609868,127.1675023
은행1호(시흥),경기 시흥시 대야동 580-4,37.4457348,126.7988459
음성,충북 음성군 음성읍 읍내리 354-3,36.9335849,127.6936176
음성혁신도시,충북 음성군 맹동면 두성리 1251,36.9100037,127.54374
읍내(당진),충남 당진시 읍내동 850,36.8941439,126.6373722
읍내(대구),대구 북구 읍내동 1449 202동 103호,35.9545934,128.5523724
읍내(서산),충남 서산시 읍내동 759-13,36.7775632,126.4443211
응봉,서울 성동구 응봉동 100,37.55196,127.0332819
응암1동,서울 은평구 응암동 236-33,37.5932542,126.9229269
응암오거리,서울 은평구 응암동 595-51,37.587496,126.9147977
의령,경남 의령군 의령읍 서동리 497-9,35.3190842,128.2598383
의성,경북 의성군 의성읍 후죽리 470-6,36.3559261,128.6944587
의정부역,경기 의정부시 의정부동 140-3 미래프라자 1층,37.7376926,127.0480462
이시아,대구 동구 봉무동 1543,35.9229171,128.6367615
이천1호,경기 이천시 영창로 242,37.2804379,127.44954
이천관고,경기 이천시 관고동 504-6,37.2773417,127.4368431
이천대봉,대구 남구 이천동 184-9,35.8545939,128.6036051
이천하이닉스,경기 이천시 부발읍 아미리 678-11,37.2508108,127.4926025
이현인사,경남 진주시 인사동 145-5,35.192553,128.0743057
인계,경기 수원시 팔달구 인계동 1118-12,37.2640597,127.034933
인덕대,서울 노원구 월계동 951 월계센트럴아이파크 상가동 101호,37.6303026,127.0573545
인덕원,경기 의왕시 포일동 662,37.3959701,126.9847629
인동,경북 구미시 인의동 341-2,36.1103501,128.4257531
인제,강원 인제군 인제읍 인제로 189,38.0688406,128.1714083
인창,경기 구리시 인창동 344-7,37.6055142,127.1393289
인하대역,인천 미추홀구 용현동 665-14,37.4475301,126.6493369
인후,전북 전주시 인후동1가 756-18,35.8395079,127.1558471
일곡1호,광주 북구 일곡동 834-11,35.2037873,126.9000717
일광신도시,부산 기장군 일광면 삼성리 833-4,35.2647785,129.2253826
일도,제주 제주시 일도이동 377-22,33.5059602,126.5412534
일동,경기 안산시 상록구 일동 89-3,37.3122185,126.86775
일산,강원 원주시 원동 278-7,37.3436925,127.9441618
일원1동,서울 강남구 일원동 645,37.4903769,127.0854767
일원본동,서울 강남구 수서동 747 삼성아파트 상가 104호,37.4848991,127.0907043
임실,전북 임실군 임실읍 이도리 294,35.6110105,127.2874621
임학박촌,인천 계양구 박촌동 52-3,37.5561187,126.745265
자산교방,경남 창원시 마산합포구 자산동 301-19,35.2023032,128.5669333
자양1호,서울 광진구 자양3동 584-28,37.5310524,127.074814
자양2호,서울 광진구 자양동 624-42,37.5346519,127.082046
자양대동,대전 동구 대동 192-1,36.3308088,127.4435705
자은냉천,경남 창원시 진해구 자은동 135-1 (자은빌딩 103호),35.1556579,128.7138739
작전1호,인천 계양구 작전동 149-1,37.5278035,126.7338044
잠실1호,서울 송파구 잠실동 177-3,37.5105923,127.0798731
잠실2호,서울 송파구 신천동 11-4,37.5174487,127.1036051
잠원1호,서울 서초구 잠원동 15-4,37.5157505,127.0173735
장곡,"경기 시흥시 장곡동 823-5, 동서빌딩",37.3790643,126.7865283
장기,대구 달서구 장기동 826-6,35.8420916,128.5292501
장기1호,경기 김포시 장기동 1911-4,37.6459427,126.6702215
장락,충북 제천시 장락동 542-7,37.1567589,128.22386
장림,부산 사하구 장림동 590,35.07599,128.9724673
장성,경북 포항시 북구 장성동 1355-4,36.0640658,129.3800453
장수,전북 장수군 장수읍 장수리 443-40,35.6502506,127.5197053
장승포,경남 거제시 장승포동 697-2,34.8679319,128.7277584
장안1호,서울 동대문구 전농동 1-171,37.5812951,127.0681144
장안2호,서울 동대문구  장안동 375-3,37.5672406,127.0681398
장암,경기 의정부시 신곡동 362-4,37.7291718,127.0619687
장유1호,경남 김해시 무계동 149-18,35.205127,128.8092447
장재,충남 아산시 배방읍 장재리 1531,36.7884554,127.089291
장전1호,부산 금정구 장전동 134-19,35.2379575,129.0837773
장지,서울 송파구 문정동 102-1,37.485483,127.1313298
장평,경남 거제시 장평동 274,34.8905271,128.6082429
장학,강원 춘천시 동면 장학리 1003-1,37.8936003,127.7543308
장현,경기 시흥시 장현동 516-1,37.371991,126.7974126
장호원감곡,충북 음성군 감곡면 왕장리 523-8,37.1186646,127.639334
장흥,전남 장흥군 장흥읍 건산리 736-10,34.6785476,126.9079833
재송1호,부산 해운대구 반여동 1291-1019,35.1940607,129.1306468
재송2호,부산 해운대구 재송동 1083-10,35.1874908,129.1250032
전곡,경기 연천군 전곡읍 전곡리 302-11,38.0246409,127.0677486
전남대,광주 북구 용봉동 157-20,35.176157,126.9146798
전민,대전 유성구 문지동 635-8,36.3950617,127.4067508
전북대,전북 전주시 덕진구 덕진동1가 1314-201,35.8444252,127.124911
전포1호,부산 부산진구 전포동 337-20,35.1546604,129.0679306
전하,울산 동구 전하2동 634-4,35.5103881,129.4268402
점촌,경북 문경시 모전동 866,36.5850966,128.1863529
정관1호,부산 기장군 정관읍 매학리 751-1,35.3216617,129.1816798
정관2호,부산 기장군 모전리 747-7,35.3347615,129.1683829
정릉1호,서울 성북구 정릉동 285-11,37.6108469,127.0091596
정릉2호,서울 성북구 정릉동 175-24,37.6039104,127.0152363
정왕1호,경기 시흥시 정왕동 1593-2,37.3445643,126.7435133
정왕2호,경기 시흥시 정왕동 1859-3,37.3532593,126.7233581
정왕3호,경기 시흥시 정왕동 1728-12,37.3471238,126.7339828
정자,경기 성남시 분당구 정자동 17-5,37.3673015,127.1077171
정자1호,경기 수원시 장안구 정자동 41-2,37.2938203,127.0004594
정자2호,"경기 수원시 장안구 천천동 502-6, 1층",37.3002249,126.9800256
정촌,경남 진주시 정촌면 예하리 1300-14,35.1257709,128.1024327
제주1호,제주 제주시  연동 272-30,33.489627,126.4919218
조선대,광주 동구 지산동 500번지,35.1460928,126.9311151
조양,강원 속초시 조양동 1520-10,38.1871843,128.5901405
조원1호,경기 수원시 장안구 조원동 729-12,37.3018118,127.0149958
조치원1호,세종 조치원읍 죽림리 21-1 삼일아파트 상가 109호,36.5949313,127.2975959
종로1호,서울 종로구 관철동 13-13,37.5693719,126.9860412
종암,서울 성북구 종암동 3-544,37.6029141,127.0316919
좌동1호,부산 해운대구 좌동 970,35.1738479,129.1758971
좌동2호,부산 해운대구 좌동 1341-8,35.1716682,129.1664315
좌동3호,부산 해운대구 좌동 1484-1,35.1690119,129.1782921
주문진,강원 강릉시 주문진읍 교항리 119-11,37.8841179,128.8254683
주안1호,인천 남구 주안동 1523-2,37.4478741,126.6865821
주안2호,인천 미추홀구 도화동 432-2,37.4598465,126.6741343
주안3호,인천 미추홀구 주안동 929-11,37.4628539,126.6900908
주엽,경기 고양시 일산서구 주엽2동 138 애비뉴상가 1층 1068호,37.6723916,126.7547356
주월,광주 남구 월산동 1034-17,35.138617,126.8931476
주촌,경남 김해시 주촌면 천곡리 1381-14,35.2274137,128.8448668
죽도,경북 포항시 북구 대흥동 592-2,36.0360119,129.362719
죽림,경남 통영시 광도면 죽림리 1574-57 가동 103호,34.8799496,128.4212995
죽림무선,전남 여수시 소라면 죽림리 1226-3,34.7625903,127.6395644
죽전,경기 용인시 수지구 죽전동 1151,37.3323367,127.1112723
죽정,충남 보령시 죽정동 668-14,36.3589923,126.6025232
중계1호,서울 노원구 중계1동 360-9,37.6496045,127.0763902
중계역,서울 노원구 중계동 503,37.6420264,127.0641156
중곡,경남 거제시 고현동 997,34.8942206,128.6291807
중곡1호,서울 광진구 중곡동 243-1,37.5626764,127.0805244
중곡2호,서울 광진구 중곡동 24-2,37.5633604,127.0867001
중동,대구 수성구 중동 258-3,35.8437841,128.6122937
중동꿈마을,경기 부천시 원미구 심곡동 93-1,37.4949594,126.7847438
중동유니시티,경남 창원시 의창구 서상동 666-6,35.2604743,128.6257857
중마1호,전남 광양시 마동 1037-4,34.9548834,127.6919439
중마2호,전남 광양시 중동 1654-3,34.9374115,127.6948661
중문,제주 서귀포시 중문동 1965-9,33.2516373,126.4276409
중산,경기 고양시 일산동구 중산동 1667-3,37.6832476,126.778498
중앙(대구),대구 중구 남일동 33-9,35.8704514,128.5937213
중앙(안산),경기 안산시 단원구 고잔동 540-7,37.3178754,126.8409239
중앙(양산),경남 양산시 중부동 684-6,35.3397342,129.027861
중앙(영주),경북 영주시 영주2동 536-15,36.8218251,128.6244469
중앙(전주),전북 전주시 완산구 고사동 470-3,35.8187119,127.1420703
중앙(진해),경남 창원시 진해구 여좌동 925-40,35.1528881,128.6659274
중앙(창원 성산),경남 창원시 성산구 중앙동 100-1,35.2208947,128.6765457
중촌목동,대전 중구 중촌동 12-5,36.3378271,127.4131638
중화,서울 중랑구 중화동 304-34,37.5995933,127.0788083
중화산,전북 전주시 완산구 중화산동2가 777-6,35.8180123,127.1177206
증산(서울),서울 은평구 증산동 209-18,37.582651,126.9055108
증산(양산),경남 양산시 물금읍 가촌리 1269-3,35.3189256,129.0000384
증평,충북 증평군 증평읍 초중리 8-1,36.7801958,127.5764988
증포,경기 이천시 증포동 177-21,37.2901163,127.4545083
지곡,전북 군산시 지곡동 495-1,35.9584831,126.7045544
지내안동,경남 김해시 지내동 67-1,35.2286545,128.9238198
지묘,대구 동구 지묘동 808-3,35.9423076,128.6374719
지사,부산 강서구 지사동 1191-5,35.1494856,128.8330673
지세포,경남 거제시 일운면 지세포리 1009-7,34.8271717,128.7047949
지저불로,대구 동구 지저동 833-15,35.8925337,128.6380603
직산1호,충남 천안시 서북구 직산읍 삼은리 365,36.8769418,127.1520619
진건,경기 남양주시 진건읍 사능리 353-4,37.6560036,127.1812645
진동,경남 창원시 마산합포구 진동면 진동리 436,35.1167849,128.4853806
진량,경북 경산시 진량읍 봉회리 81-3,35.8845043,128.82249
진부,강원 평창군 진부면 하진부리 152-23,37.6364739,128.5562876
진사리,경기 안성시 공도읍 진사리 20-30,36.9920333,127.1392808
진안,전북 진안군 진안읍 군상리 286-1,35.7924912,127.4340212
진영,경남 김해시 진영읍 진영리 1629-2,35.3079766,128.7355882
진월,광주 남구 진월동 870번지 한국아델리움 2차상가 230동 102호,35.1148416,126.896364
진장명촌,울산 북구 명촌동 692-3,35.5562405,129.3555308
진접장현리,경기 남양주시 진접읍 장현리 672-1,37.7154171,127.1810902
진접지구,경기 남양주시 진접읍 금곡리 1041-1,37.718102,127.2015446
진천(대구),대구 달서구 진천동 504,35.8131641,128.5248566
진천(충북),충북 진천군 진천읍 남산8길 10-3,36.8538329,127.4454355
진평,경북 구미시 진평동 29-5,36.0953107,128.4276164
진해신항,경남 창원시 진해구 용원동 1340,35.0883656,128.8134853
차암,충남 천안시 서북구 차암동 514,36.8400439,127.1007983
창3동,서울 도봉구 창동 568-2,37.6407441,127.0404045
창녕,경남 창녕군 창녕읍 송현리 238-1,35.5428471,128.4995752
창동,서울 도봉구 창동 296-37,37.6542047,127.0411029
창동산호,경남 창원시 마산합포구 산호동 338-35,35.2088258,128.582745
창현,경기 남양주시 화도읍 창현리 731-3,37.6504449,127.3042854
채운,충남 당진시 읍내동 1541,36.902112,126.6312406
천곡,강원 동해시 천곡동 872,37.5217849,129.1169374
천상,울산 울주군 범서읍 천상리 650-5,35.5624051,129.2261326
천왕역,서울 구로구 오류동 203-1 1층,37.4895186,126.8376056
천호1호,서울 강동구 천호동 571,37.5372449,127.1319906
철산1호,경기 광명시 철산동 210-1,37.4804868,126.8641453
철산2호,경기 광명시 철산동 92-1,37.4860747,126.8661365
철산역,경기 광명시 철산동 429,37.4747718,126.8691172
첨단1호,광주 광산구 산월동 884-2,35.2101008,126.8504091
첨단2호,광주 광산구 쌍암동 655-4번지,35.2204931,126.8424082
첨단신용,광주 북구 신용동 693,35.206552,126.8602476
첨단중앙,광주 광산구 쌍암동 694-60,35.2144011,126.8490738
청담역,서울 강남구 청담동 65 진흥아파트상가,37.5201372,127.0514268
청도,경북 청도군 청도읍 고수리 503,35.6456448,128.7404965
청라호수공원,인천 서구 청라동 152-15,37.5325107,126.6369444
청량리역,서울 동대문구 청량리동 50-3,37.583732,127.0493979
청북,경기 평택시 청북읍 옥길리 1158-3,37.0186884,126.915504
청수,충남 천안시 동남구 청당동 513,36.7826434,127.1544425
청운,강원 동해시 쇄운동 84-5,37.4866643,129.1025823
청전,충북 제천시 의림동 7-26,37.1430744,128.2113612
청주사천,충북 청주시 율량동 1565,36.6650405,127.482351
청주옥산,충북 청원군 옥산면 가락리 산 68-8,36.6692637,127.3837967
청천,인천 부평구 청천동 14-8,37.5197381,126.7041888
청평,경기 가평군 청평면 청평리 452-5,37.7364271,127.4168797
청학,부산 영도구  청학동 13-14,35.0953161,129.0636415
초량,부산 동구 초량동 132-1,35.1205943,129.0394109
초월,경기 광주시 초월읍 경충대로 1255,37.3865702,127.2874751
초읍대공원,부산 부산진구 초읍동 288-6,35.180595,129.0474804
초장,경남 진주시 초전동 1704-7,35.2124445,128.1119845
초지신도시,경기 안산시 초지동 726-4,37.3091224,126.815313
초지역,경기 안산시 단원구 초지동 592,37.3222733,126.8060482
춘천교대,강원 춘천시 동내면 거두리 912-4,37.8560244,127.7514376
춘천시청,강원 춘천시 소양로 3가 181-9,37.8814609,127.725056
충북옥천,충북 옥천군 옥천읍 장야리 289,36.296882,127.5764599
충효,경북 경주시 충효동 3002-1,35.8422683,129.1876602
취암,충남 논산시 내동 628,36.187254,127.102286
칠성고성,대구 북구 칠성동2가 42-9,35.8829063,128.5910276
칠암망경,경남 진주시 칠암동 491-47,35.1779846,128.0936519
칠원,경남 함안군 칠원읍 구성리 650-4,35.3087166,128.5170565
침산,대구 북구 침산동 457-31,35.8901832,128.5838547
킨텍스,경기 고양시 일산서구 대화동 2606,37.6644929,126.7545034
탄방,대전 서구 탄방동 1007,36.3462978,127.39493
탄현,경기 고양시 일산서구 탄현동 1562-5,37.6902021,126.761847
탑동(수원),경기 수원시 권선구 서둔동 240-5,37.2752087,126.9791033
탑동(제주),제주 제주시 삼도이동 1192-22,33.5171738,126.5224148
탕정지중해,충남 아산시 명암리 943-1,36.7972164,127.0594885
태백1호,강원 태백시 상장동 87-36,37.1602423,128.9899286
태안,충남 태안군 태안읍 동문리 319-7,36.7516051,126.3027046
태전(경기광주),경기 광주시 태전동 261-14,37.3910266,127.2301204
태전(대구),대구 북구 태전동 254-30,35.9250025,128.5434525
태평,경남 창원시 진해구 수송동 12-14,35.1515544,128.6564468
태평1동,경기 성남시 수정구 태평동 6147-2,37.4420101,127.1278514
태평1호,대전 중구 유천동 326-13,36.3187458,127.3923968
태화,울산 중구 태화동 117-2,35.5518212,129.3008003
테크노폴리스,대구 달성군 유가면 봉리 606 하이젠스타 115호,35.6931167,128.4582367
토평,경기 구리시 토평동 999-2,37.5939391,127.1517659
통도사,경남 양산시 하북면 순지리 814-5,35.4936851,129.0845173
통진1호,경기 김포시 통진읍 서암리 758-79,37.6932101,126.5996047
퇴계1호,강원 퇴계동 891-1,37.8595562,127.7240392
퇴계2호,강원 춘천시 퇴계동 87,37.8506679,127.7364221
퇴계원,경기 남양주시 퇴계원면 퇴계원리 290-14,37.6500572,127.1409378
파동,대구 수성구 상동 380-2,35.8317778,128.6114181
파장,경기 수원시 장안구 송죽동 216-1,37.3060163,127.0024902
판문평거,경남 진주시 평거동 344-6,35.1692783,128.0551628
팔달매천,대구 북구 매천동 682,35.9085699,128.5425333
팔마,전남 순천시 연향동 1681-3   1층,34.934467,127.5156876
팔용,경남 창원시 의창구 팔용동 170-9,35.2586741,128.6137307
팽성1호,경기 평택시 팽성읍 안정리 20-31,36.963803,127.0527535
평내,경기 남양주시 평내동 582-5,37.6464101,127.2358297
평리,대구 서구 평리동 1217-2,35.8711597,128.5601414
평산,경남 양산시 평산동 105-4,35.3810773,129.1507161
평창,서울 종로구 평창동 158-1,37.6068234,126.9692262
평촌1호,경기 안양시 동안구 평촌동 917-9,37.3831903,126.9613971
평촌3호,경기 안양시 동안구 비산동 1059 층 A동 103호,37.4018654,126.9529947
평화1호,전북 전주시 완산구 평화동2가 226,35.7883119,127.1354134
포남,강원 강릉시 포남동 1157-8,37.7675571,128.9089614
포승1호,경기 평택시 도곡리 1142-16,36.9888229,126.8461955
포일내손,경기 의왕시 내손동 669-4,37.3865703,126.9814263
포천,경기 포천시 신읍동 47-10,37.8972801,127.2004455
표선,제주 서귀포시 표선리 633-3,33.3247226,126.832403
풍기,경북 영주시 풍기읍 성내리 2-4,36.8707408,128.5278336
풍동,경기 고양시 일산동구 풍동 1273-5,37.6677437,126.7991604
풍무,경기 김포시 풍무동 191-2,37.6069814,126.7262646
풍산지구,경기 하남시 덕풍동 809,37.548273,127.2116353
풍암1호,광주 서구 풍암동 1111-2,35.1260526,126.8780552
풍호,경남 창원시 진해구 풍호동 305-17,35.1312616,128.7071998
하가덕진,전북 전주시 덕진구 덕진동2가 670-1,35.8445174,127.1102337
하계1호,서울 노원구 하계1동 251 청구상가 201동 101호,37.6393986,127.0715626
하남1호,광주 광산구 산정동 977-13,35.1667673,126.8037113
하남2지구,광주 광산구 산정동 1039,35.1763513,126.8013626
하남감일,경기 하남시 감이동 525-3,37.504418,127.1619435
하단1호,부산 사하구 하단2동 506-15,35.1100699,128.9662147
하단2호,부산 사하구 하단동 605-42,35.1037191,128.9619154
하당,전남 목포시 상동 1116-8번지,34.7970801,126.4277844
하대초전,경남 진주시 하대동 306-38,35.1934087,128.1234087
하동,경남 하동군 하동읍 읍내리 238,35.0693674,127.7496363
하복대,충북 청주시 흥덕구 복대동 2960,36.6342832,127.4297757
하안1호,"경기 광명시 하안동 35-5, 영보빌딩 102호",37.4608644,126.8788408
하양,경북 경산시 하양읍 금락리 130-18,35.9083142,128.8124108
하조대,강원 양양군 현북면 하광정리 361-7,38.0210505,128.7210636
학동,광주 동구 학동 735-16,35.1327573,126.9300733
학익1호,인천 남구 학익동 293-37,37.4446943,126.6659956
학장,부산 사상구 학장동 산149-16,35.1369237,128.9761973
학정,대구 북구 학정동 282-14,35.9527379,128.5651783
한남,서울 용산구 한남동 828,37.5323966,127.0072641
한라대,제주 제주시 노형동 716,33.4754764,126.4827925
한림협재,제주 제주시 한림읍 한림리 1582-8,33.4106089,126.2656675
한밭대,대전 유성구 덕명동 592-6,36.3483417,127.2977762
