가맹점명,주소,위도,경도
수원권선시장점,"경기 수원시 권선구 권광로 55 (권선동, 권선자이 이편한세상) 상가A동 111호",37.2530296,127.0263728
수원화서점,경기 수원시 팔달구 덕영대로 695 (화서동),37.2847314,126.9903191
수원탑동점,경기 수원시 권선구 탑동로57번길 2 (탑동),37.2741084,126.9736698
수원곡반정점,경기 수원시 권선구 곡선로50번길 45-4 (곡반정동),37.2366802,127.0288563
수원권선점,경기 수원시 권선구 동수원로 218-39 (권선동),37.2487711,127.0359704
영통중심상가점,경기 수원시 영통구 청명남로 39 (영통동),37.253221,127.0757049
세류점,경기 수원시 권선구 세지로 93 (세류동),37.2602563,127.0183198
수원호매실점,경기 수원시 권선구 금호로 28 (호매실동),37.2686299,126.9547508
수원천천점,경기 수원시 장안구 덕영대로535번길 34 (천천동),37.2971232,126.9821087
수원동신점,경기 수원시 장안구 만석로159번길 39 (정자동),37.3031387,126.996824
아주대점,경기 수원시 영통구 아주로 34 (원천동),37.2778541,127.0440683
수원영화점,경기 수원시 장안구 수성로262번길 3 (영화동),37.2898689,127.001483
수원고등점,경기 수원시 팔달구 팔달로107번길 4 (화서동),37.2784139,127.0031775
수원율현점,경기 수원시 팔달구 일월로22번길 22-5 (화서동),37.2858338,126.9814044
수원우만점,"경기 수원시 팔달구 권광로 373 (우만동, 월드메르디앙 아파트)",37.2808409,127.0340698
수원남부경찰서점,경기 수원시 영통구 매봉로35번길 1 (매탄동),37.2710909,127.0526609
수원금곡점,경기 수원시 권선구 금곡로102번길 38 (금곡동) 104호,37.2724505,126.9411906
광교웰빙타운점,경기 수원시 영통구 대학로 103 (이의동),37.3046356,127.0471776
수원황골점,"경기 수원시 영통구 봉영로1744번길 11 (영통동, 벽산.풍림아파트)",37.2664532,127.0836767
수원남문점,경기 수원시 팔달구 팔달문로 1 (팔달로2가),37.2777097,127.0175247
시흥정왕점,경기 시흥시 함송로 23 (정왕동),37.3635723,126.7310262
시흥옥구점,"경기 시흥시 옥구상가2길 4 (정왕동, 로얄타운)",37.3539286,126.7239966
정왕본동점,경기 시흥시 정왕천로411번길 36 (정왕동),37.3463094,126.7488846
시흥대야점,경기 시흥시 비둘기공원7길 39 (대야동),37.4424961,126.7924001
월곶점,경기 시흥시 월곶중앙로 58 (월곶동),37.3889386,126.7389905
시흥장곡점,경기 시흥시 진말로9번길 2 (장곡동),37.3784773,126.7852546
시흥신천신일초점,경기 시흥시 시흥대로 1079 (신천동),37.432212,126.7928147
시흥능곡점,경기 시흥시 승지로 54 (능곡동),37.3687342,126.8103555
시흥거모점,경기 시흥시 군자로 523 (거모동) 103호,37.3435015,126.7855545
정왕아주점,"경기 시흥시 정왕신길로139번길 4 (정왕동, 아주아파트)",37.3531696,126.7354423
안산원곡점,경기 안산시 단원구 원초로 33 (원곡동),37.328733,126.8021589
안산월피점,"경기 안산시 상록구 부루지길 6 (월피동, 라성빌라)",37.3282021,126.8507891
안산본오점,경기 안산시 상록구 석호로 268 (본오동),37.2934566,126.860206
안산한대앞역점,경기 안산시 상록구 광덕1로 386 (이동),37.3084611,126.8524502
고잔법원점,경기 안산시 단원구 광덕1로 159 (고잔동),37.3081557,126.8271684
안산부곡점,경기 안산시 상록구 부곡로 55 (부곡동),37.3274353,126.8600674
안산건건점,경기 안산시 상록구 건건로 65 (건건동),37.3069304,126.9032907
안산일동점,경기 안산시 상록구 안산대학로 98 (일동),37.3091022,126.8689754
안산선부점,"경기 안산시 단원구 선부로 166 (선부동, 공작한양아파트)",37.339983,126.8125074
안산한양대점,경기 안산시 상록구 한양대학로 38 (사동),37.3011139,126.8393869
안산사2동점,경기 안산시 상록구 감골2로 40 (사동),37.2910812,126.8521042
안성금산교차로점,경기 안성시 안성맞춤대로 1088 (연지동),37.010491,127.2706089
안성공도점,경기 안성시 공도읍 공도로 91,37.0001022,127.1710985
안성죽산점,경기 안성시 죽산면 남부길 75,37.075693,127.4257562
안양평촌점,경기 안양시 동안구 평촌대로 142 (평촌동),37.3850003,126.9598991
안양일번가점,경기 안양시 만안구 만안로223번길 13 (안양동),37.4005938,126.9219681
안양관양점,경기 안양시 동안구 관평로 324 (관양동),37.4049376,126.9577645
안양박달점,경기 안양시 만안구 박달로 471 (박달동),37.40255,126.9049022
안양인덕원점,경기 안양시 동안구 흥안대로456번길 11 (평촌동),37.3947642,126.9764748
안양호계점,"경기 안양시 동안구 경수대로 472 (호계동, 영풍주상복합아파트)",37.364973,126.9592725
안양중앙시장점,경기 안양시 만안구 장내로 86 (안양동),37.3950414,126.9182955
안양평촌도서관점,경기 안양시 동안구 관평로 227 (관양동),37.3967621,126.9578147
안양비산점,경기 안양시 동안구 비산로 57 (비산동) 안양임곡휴먼시아 가상가동 106호,37.4018617,126.9316489
안양성결대점,경기 안양시 만안구 성결대학로 28 (안양동) 신라빌딩 1층 104호,37.382765,126.931092
호계도서관점,경기 안양시 동안구 귀인로 107 (호계동),37.3824979,126.9514562
석수전화국점,경기 안양시 만안구 안양로 465 (석수동),37.4113067,126.9106928
안양갈산점,경기 안양시 동안구 갈산로 35 (호계동),37.3751489,126.9614813
양주옥정점,경기 양주시 옥정로 222 (옥정동),37.8214014,127.0921542
양주덕정점,경기 양주시 고암길 306-77 (덕정동),37.8367555,127.0685865
양주삼숭점,경기 양주시 삼숭로38번길 106 (삼숭동),37.7958392,127.1068879
양주백석점,경기 양주시 백석읍 양주산성로 550,37.7870903,126.9928252
양주고읍점,경기 양주시 고읍남로 24 (광사동),37.7944513,127.0789303
양평군청점,경기 양평군 양평읍 양평시장길27번길 11,37.4901928,127.4898925
양평서종점,경기 양평군 서종면 북한강로801번길 3 105호,37.6088828,127.3488192
양평용문점,경기 양평군 용문면 용문로 344,37.4834142,127.5924466
여주점,경기 여주시 세종로 75 (홍문동),37.2911543,127.6356434
여주가남점,경기 여주시 가남읍 태평로 23-2,37.2029485,127.5463325
연천전곡점,경기 연천군 전곡읍 전곡로 145-1,38.0251804,127.0685752
오산금암마을점,경기 오산시 수청로 209 (금암동) 휴먼시아아파트 4단지 101호,37.1761331,127.0438337
오산대원점,경기 오산시 경기대로 153 (원동),37.1383191,127.0731103
오산궐동점,경기 오산시 궐리사로 77 (궐동),37.1586443,127.0607801
오산갈곶점,경기 오산시 오산로 79 (갈곶동),37.133978,127.0688353
오산내삼미점,"경기 오산시 내삼미로 109 (내삼미동, 삼미마을) 16단지아파트",37.1722872,127.0642745
오산운암운천초점,경기 오산시 운암로 121 (오산동),37.1568622,127.0784015
누읍점,경기 오산시 발안로 1364 (누읍동),37.1417713,127.0481878
오산운암뜰점,경기 오산시 대원로 65 (원동),37.1465737,127.0758805
풍덕천점,경기 용인시 수지구 풍덕천로 107 (풍덕천동) B01호,37.3223739,127.0939193
용인상현점,경기 용인시 수지구 만현로 102 (상현동),37.3073129,127.0845991
용인죽전점,경기 용인시 수지구 정든로6번길 1 (죽전동),37.3271822,127.1134635
구갈점,경기 용인시 기흥구 관곡로64번길 18 (구갈동),37.2811336,127.1125051
용인한보라점,경기 용인시 기흥구 한보라1로64번길 2 (보라동),37.2502376,127.1072185
동백역점,경기 용인시 기흥구 동백3로11번길 8 (중동),37.2696143,127.1535981
용인동백점,경기 용인시 기흥구 동백중앙로 358-5 (동백동),37.2824711,127.1600241
용인보라점,"경기 용인시 기흥구 사은로126번길 10 (보라동, 민속마을 쌍용아파트)",37.2527994,127.1174184
광교상현역점,경기 용인시 수지구 광교중앙로 314 (상현동),37.2978997,127.0698178
김량장점,경기 용인시 처인구 중부대로 1360 (김량장동),37.2343356,127.1955385
용인청덕점,"경기 용인시 기흥구 구성3로 37 (청덕동, 휴먼시아물푸레마을2단지아파트)",37.2958901,127.1495873
용인오리역벽산점,경기 용인시 수지구 용구대로2801번길 7 (죽전동) 동림상가108호,37.3353687,127.1082488
용인역북점,경기 용인시 처인구 명지로60번길 8-4 (역북동),37.2309265,127.1877634
용인양지점,경기 용인시 처인구 양지면 양지로 162,37.2341227,127.2862509
용인마북점,경기 용인시 기흥구 마북로 135 (마북동),37.3025618,127.1220495
언남점,경기 용인시 기흥구 구성로 103 (언남동),37.2938993,127.1207504
용인흥덕점,경기 용인시 기흥구 흥덕2로 115 (영덕동),37.2778401,127.0738104
마평점,경기 용인시 처인구 고림로 20 (마평동),37.2351014,127.2135869
용인어정역점,경기 용인시 기흥구 어정로 139 (중동),37.2758949,127.1452342
용인영덕점,경기 용인시 기흥구 덕영대로2077번길 16 (영덕동),37.2681782,127.0966127
용인서천점,경기 용인시 기흥구 서천로127번길 3-3 (서천동),37.2368077,127.0724235
수지신봉점,경기 용인시 수지구 신봉2로 2 (신봉동),37.3232084,127.0780476
새터마을점,경기 용인시 수지구 현암로 121 (죽전동),37.331968,127.1228448
용인천리점,경기 용인시 처인구 이동읍 백옥대로 603,37.1905779,127.2063108
용인새천년점,경기 용인시 기흥구 새천년로26번길 4 (신갈동),37.2888079,127.1119525
용인상하점,경기 용인시 기흥구 중부대로788번길 2 (상하동),37.2583267,127.1424148
용인시청점,경기 용인시 처인구 중부대로 1154 (삼가동),37.2393223,127.173327
용인둔전점,경기 용인시 처인구 포곡읍 포곡로 114,37.2694408,127.218053
용인모현점,경기 용인시 처인구 모현읍 백옥대로 2391,37.3371325,127.2493465
용인금화점,경기 용인시 기흥구 금화로 107 (상갈동),37.2662314,127.1062302
용인전대리점,경기 용인시 처인구 포곡읍 전대로 66,37.284309,127.2186594
강남대점,경기 용인시 기흥구 강남로 8 (구갈동),37.2709161,127.1272601
용인백암점,경기 용인시 처인구 백암면 백암로 199,37.1642863,127.3749511
의왕백운호수점,"경기 의왕시 백운중앙로 88 (학의동, 의왕백운해링턴플레이스 5단지) 상가 105호",37.369656,127.0112964
의왕포일점,경기 의왕시 포일세거리로 3 (포일동) 1층 106호,37.3959581,126.9847483
의왕오전점,경기 의왕시 원골로 8 (오전동),37.3582831,126.9674662
의왕고천점,"경기 의왕시 전주남이길 8 (오전동, 목화케이티이자리에)",37.3504088,126.9755511
의왕부곡점,경기 의왕시 부곡중앙로 21 (삼동),37.3212005,126.9513478
의왕청계점,경기 의왕시 청계1로 29 (청계동),37.3917877,126.998379
의왕내손점,경기 의왕시 내손중앙로 37-3 (내손동),37.387013,126.9799683
의왕갈뫼점,경기 의왕시 갈미2로 40 (내손동),37.3794659,126.9714294
의정부호원점,경기 의정부시 호동로 67 (호원동),37.7279274,127.0433266
의정부망월사점,"경기 의정부시 평화로244번길 25 (호원동, 유원아파트)",37.7139544,127.0477103
의정부녹양점,경기 의정부시 녹양로 64 (녹양동),37.7567538,127.033238
의정부가능점,경기 의정부시 가능로 50 (가능동),37.7465825,127.0367011
의정부금오점,경기 의정부시 부용로 105 (금오동),37.7512937,127.0693544
의정부민락점,경기 의정부시 용현로 144 (민락동),37.7407254,127.0919923
의정부용현점,경기 의정부시 오목로18번길 10 (용현동),37.7323016,127.0856319
의정부장암점,경기 의정부시 동일로 458 (신곡동) 미림빌딩 103호,37.7292693,127.0597613
의정부신곡점,"경기 의정부시 추동로 45 (신곡동, 극동・동성아파트)",37.7453846,127.058375
의정부북부점,경기 의정부시 평화로 629 (의정부동) 103호,37.7481107,127.0451149
이천안흥점,경기 이천시 영창로 306 (갈산동),37.2809806,127.4566069
장호원점,경기 이천시 장호원읍 샘재로 147,37.117762,127.6289549
이천 마장점,경기 이천시 마장면 오천로 22-1,37.2543953,127.3511431
이천송정점,경기 이천시 증신로291번길 92 (송정동),37.2961757,127.4351964
이천부발점,경기 이천시 부발읍 무촌로 130,37.2834849,127.4880777
이천신하리점,경기 이천시 부발읍 경충대로 2243,37.2597049,127.4770425
파주교하점,경기 파주시 청석로 272 (동패동),37.7261179,126.717702
한울마을점,경기 파주시 동패로 98 (동패동),37.7114661,126.7402447
운정가람마을점,경기 파주시 미래로 620 (와동동),37.7323989,126.7511088
파주금촌점,경기 파주시 새꽃로 62 (금촌동),37.7555821,126.768947
문산역점,경기 파주시 문산읍 문향로 25,37.8543341,126.7859567
금촌역교차로점,경기 파주시 새꽃로 194 (금촌동),37.7650719,126.7742511
파주해솔마을점,경기 파주시 가온로 122 (목동동),37.7207046,126.7460665
봉일천점,경기 파주시 조리읍 봉천로 29,37.7432211,126.8084303
문산당동점,경기 파주시 문산읍 방촌로 1719,37.8660962,126.7843809
파주법원리점,경기 파주시 법원읍 술이홀로 874,37.8490027,126.8728101
송탄지산점,경기 평택시 지산2로96번길 4 (지산동),37.0798458,127.0610961
평택소사벌점,경기 평택시 만세로 1845 (비전동) 106호,37.0040973,127.1032615
평택이충점,경기 평택시 이충로35번길 22 (이충동),37.0598138,127.0667461
평택서정점,경기 평택시 서정역로26번길 3 (서정동),37.056473,127.0559312
평택용죽점,경기 평택시 용죽2로 38 (용이동) 1층103호,36.9938082,127.1244045
평택팽성점,경기 평택시 팽성읍 부용로 27,36.9632327,127.058745
평택비전점,"경기 평택시 평택3로 56 (비전동, 부원맨션)",36.9938831,127.0943262
평택합정점,경기 평택시 평남로 635 (합정동),36.9907569,127.1065366
평택용이점,경기 평택시 현신2길 4 (용이동),36.9944641,127.135993
평택원평점,경기 평택시 원평로39번길 23-3 (평택동),36.988805,127.0837684
평택안중점,경기 평택시 안중읍 안현로서6길 52 아이맥스빌딩 103호,36.9847604,126.9235409
평택센트럴자이점,"경기 평택시 상서재로 80 (동삭동, 평택센트럴자이 5단지) 516동 120호",37.0203602,127.1036478
평택세교점,"경기 평택시 세교3로 5 (세교동, 우성꿈그린아파트)",37.002215,127.0804273
포천점,경기 포천시 구절초로 19 (신읍동),37.8957892,127.2024546
송우리점,경기 포천시 소흘읍 솔모루로 88,37.8289856,127.1476747
하남스타필드점,경기 하남시 하남유니온로 70-1 (신장동) 유나온시티에일린의뜰 상가 1층 104호,37.544073,127.220692
덕풍점,경기 하남시 신장로 169-1 (덕풍동),37.5405302,127.2003423
병점점,경기 화성시 효행로 1063 (진안동),37.2149864,127.0431434
봉담점,경기 화성시 봉담읍 동화길 91,37.2165671,126.9588129
동탄반송점,경기 화성시 동탄솔빛로 65 (반송동),37.1945855,127.0741426
병점송화초점,경기 화성시 병점1로 66-2 (병점동),37.2028848,127.0411612
동탄시범단지점,"경기 화성시 동탄대로시범길 235 (청계동, 동탄역 시범 금강펜테리움 센트럴파크 III)",37.2015184,127.1030902
향남1점,경기 화성시 향남읍 행정서로3길 4-56 1층 102호,37.1300784,126.9177177
화성반월초점,"경기 화성시 효행로 1337-23 (반월동, e편한세상 반월 나노시티역)",37.2253506,127.0618121
동탄호수공원점,경기 화성시 동탄대로6길 9 (산척동) 117호,37.1687033,127.1077372
화성송산점,경기 화성시 화산중앙로 27 (송산동),37.2066805,127.0135301
동탄푸른점,경기 화성시 10용사로 349-3 (능동),37.1993395,127.0561981
수원대점,경기 화성시 봉담읍 와우안길 42,37.2156298,126.976923
화성남양점,경기 화성시 남양읍 남양시장로66번길 10-7,37.2079735,126.8160082
동탄카림점,경기 화성시 동탄대로시범길 148-54 (청계동) 1층 A112호,37.2005425,127.1137164
동탄영천점,경기 화성시 동탄순환대로 708 (영천동) 1동 1층 105호,37.207946,127.1103892
화성새솔점,경기 화성시 수노을중앙로 150 (새솔동),37.2837435,126.818968
동탄북광장점,"경기 화성시 동탄반석로 207 (반송동, 동탄시범한빛마을 삼부르네상스)",37.2078301,127.0713772
화성기안점,경기 화성시 봉담읍 효행로291번길 6-2,37.2221393,126.9745722
화성조암점,경기 화성시 우정읍 조암남로 41,37.0844052,126.8197032
화성발안점,경기 화성시 향남읍 3.1만세로 1110,37.1325439,126.9087303
강화점,인천 강화군 강화읍 강화대로 432,37.7475129,126.4836927
인천계산역점,인천 계양구 경명대로 1096 (계산동) 계산메디칼센타 1층 102호,37.5429398,126.7287171
인천장기점,인천 계양구 황어로 115 (장기동),37.5794995,126.7336672
인천임학역점,인천 계양구 장제로 881 (임학동),37.5456511,126.7388977
인천모래내시장점,인천 남동구 구월남로 283 (구월동),37.4522739,126.7211462
인천논현점,인천 남동구 논고개로136번길 5-7 (논현동),37.4038076,126.7242621
인천만수3지구점,인천 남동구 담방로 39 (만수동),37.4431634,126.7385406
간석2동점,인천 남동구 석산로184번길 1 (간석동),37.4605448,126.7125851
인천논현소래점,인천 남동구 포구로 75 (논현동),37.4051294,126.7357593
인천송현점,인천 동구 송현로 33 (송현동),37.4791428,126.6356406
인천학익점,인천 미추홀구 매소홀로 470 (학익동),37.439305,126.67437
용현5동점,인천 미추홀구 낙섬중로 13 (용현동),37.4499117,126.6358188
인천도화점,인천 미추홀구 석정로 303 (도화동),37.4681569,126.6692748
인천신기점,"인천 미추홀구 인하로 272 (주안동, 남부종합상가)",37.4478944,126.6783885
인천삼산점,인천 부평구 충선로 309 (삼산동),37.5166448,126.7352205
부개점,인천 부평구 충선로 107 (부개동),37.4989131,126.7357682
부평역점,인천 부평구 광장로 34 (부평동),37.4909683,126.7244619
산곡경남점,"인천 부평구 안남로222번길 30 (산곡동, 경남아파트)",37.5017309,126.7095966
인천가좌점,인천 서구 원적로 75 (가좌동),37.4937575,126.6807215
인천청라점,"인천 서구 청라라임로 85 (청라동, 청라린스트라우스)",37.5351108,126.6517146
인천원당점,인천 서구 원당대로 843 (원당동),37.5941072,126.6953446
인천검암점,인천 서구 승학로 494 (검암동),37.565191,126.674517
마전점,인천 서구 완정로 31 (마전동),37.5954201,126.6704823
인천신현점,인천 서구 원창로 194 (신현동) 107호,37.517485,126.670835
인천송도점,"인천 연수구 신송로82번길 6 (송도동, 송도풍림아이원4단지아파트)",37.3934686,126.6573559
인천동춘점,인천 연수구 앵고개로 266 (동춘동) 한양상가 B동 104호,37.4069787,126.6728284
연수점,인천 연수구 용담로 148 (연수동),37.4129216,126.6802529
인천옥련점,"인천 연수구 독배로40번길 48 (옥련동, 우성1차아파트)",37.4240073,126.6472658
영종하늘도시점,인천 중구 하늘달빛로 84 (중산동),37.4867621,126.5581458
강릉교동점,강원 강릉시 교동광장로 145 (교동),37.7643194,128.8809847
강릉주문진점,강원 강릉시 주문진읍 주문로 7,37.8844585,128.8250279
강릉입암점,강원 강릉시 입암로 157 (입암동),37.7597295,128.9183652
포남점,강원 강릉시 하평2길 6 (포남동),37.7707552,128.912582
간성점,강원 고성군 간성읍 간성로 23,38.3786616,128.4723494
속초조양점,"강원 속초시 청대로 210 (조양동, 조양동 효성해링턴 플레이스) 109-2호",38.1879582,128.5778042
속초교동점,강원 속초시 미시령로 3383 (교동),38.2067303,128.57637
양구점,강원 양구군 양구읍 사명길 118-17,38.1078707,127.9887984
양양점,강원 양양군 양양읍 양양로 96,38.0740938,128.6189592
영월점,강원 영월군 영월읍 중앙로 22,37.1834157,128.4662086
원주단구점,강원 원주시 단구로 404 (단구동) 단관 청솔3차아파트 상가동1,37.3208954,127.9549948
원주우산점,강원 원주시 우산로 68 (우산동),37.3695766,127.9370301
원주무실점,강원 원주시 시청로 84 (무실동),37.3363835,127.9280559
단계점,"강원 원주시 백간길 81 (단계동, 장미아파트)",37.3524821,127.9321125
원주봉산점,"강원 원주시 행구로 68 (봉산동, 삼익아파트 유치원)",37.3414984,127.9647506
원주흥업점,강원 원주시 흥업면 남원로 70,37.3020782,127.9202081
원주명륜점,강원 원주시 예술관길 7 (명륜동),37.3341048,127.9437421
원주중앙점,"강원 원주시 천사로 189 (일산동, 두진하트리움시티) 1층 105호",37.3509234,127.944997
원주기업도시점,강원 원주시 지정면 신지정로 322 117호,37.3825827,127.8724962
원주일산점,강원 원주시 무실로 148 (일산동),37.3425704,127.9413615
문막동화점,강원 원주시 문막읍 왕건로 75,37.3262188,127.8290676
원주혁신도시점,강원 원주시 입춘로 110 (반곡동) 114호,37.3234174,127.9816785
인제점,강원 인제군 인제읍 인제로 207-1,38.0697752,128.1731571
강원원통점,강원 인제군 북면 원통로 181,38.1232245,128.2039472
와수리점,강원 철원군 서면 와수로181번길 25-16,38.2394021,127.4378758
춘천후평점,강원 춘천시 후석로 299 (후평동),37.8778027,127.7511636
춘천석사애막골점,강원 춘천시 후석로186번길 16 (석사동),37.867297,127.7540755
춘천퇴계금호타운점,강원 춘천시 안마산로 213 (퇴계동),37.849956,127.737772
춘천한림대점,강원 춘천시 삭주로 71 (교동),37.8836123,127.7386956
춘천장학점,강원 춘천시 동면 춘천로449번길 30-1,37.8949435,127.7540826
남춘천점,"강원 춘천시 춘주로 150 (퇴계동, 현진아파트)",37.8581338,127.7245283
평창진부점,강원 평창군 진부면 진부시장뒷길 48-2,37.6379444,128.5587075
홍천점,강원 홍천군 홍천읍 홍천로5길 15,37.6899756,127.8828551
화천점,강원 화천군 화천읍 중앙로 28,38.1037545,127.7068814
화천사창리점,강원 화천군 사내면 사내로 46-1,38.0720665,127.5211107
횡성점,강원 횡성군 횡성읍 삼일로 3-1,37.4898699,127.9863601
대구두류점,대구 달서구 달구벌대로344길 9-9 (두류동) 1층,35.8554591,128.5540549
완주삼례점,전북 완주군 삼례읍 삼례역로 8-2 1층,35.9101788,127.0718531
양산물금점,경남 양산시 물금읍 물금로 75 (이지더원 그랜드파크) 1층,35.313209,128.9916449
전주안골점,전북 전주시 덕진구 심방죽2길 31 (인후동1가),35.8369021,127.1538382
대구달성구지점,대구광역시 달성군 구지면 창리 1434 대구국가산단 디에트르더센트럴 122동 103호,35.6623286,128.419214
전주에코시티점,"전북 전주시 덕진구 세병로 74 (송천동2가, 에코시티 휴먼빌아파트(2블럭)) 1층",35.8711063,127.1330105
전주효천점,전북 전주시 완산구 효천중앙로 57 (효자동2가) 103호,35.7993106,127.1080453
대전신탄진점,대전 대덕구 대덕대로 1582,36.4500779,127.4235826
